listing_id,reviewer_id,compound,score,adjusted_score,rating
1136972,31830143,0.7579,4,5,5
1136972,27779140,0.949,4,5,5
1136972,58233972,0.6249,4,5,5
1136972,66109415,0.7163,4,5,5
14091605,80244083,0.8122,4,5,5
315982,1774762,0.653,4,5,5
315982,2576579,0.4754,3,3.9508,4
315982,6336705,0.4019,3,3.8038,4
315982,14927284,0.9347,4,5,5
315982,1393714,0.6249,4,5,5
315982,52547010,0.6249,4,5,5
13415232,39475192,0.9458,4,5,5
39116,8363571,0.8555,4,5,5
39116,55045526,0.9467,4,5,5
39116,62937368,0.7902,4,5,5
13531200,50119166,0.6864,4,5,5
13531200,1674514,0.9802,4,5,5
12074204,67423928,0,2,3,3
8480507,47227330,0.6249,4,5,5
8480507,14135177,0.9577,4,5,5
8480507,87394760,0.7906,4,5,5
13655923,71961412,0.9487,4,5,5
13655923,63583830,0.8957,4,5,5
2723274,9181559,0.9538,4,5,5
2723274,10365732,0.9226,4,5,5
Besides being in a perfect location, large living areas,0.4404,3,3.8808,4
13295386,65364787,0,2,3,3
336960,1768034,0.883,4,5,5
336960,447246,0.9254,4,5,5
336960,1907402,0.943,4,5,5
336960,3744139,0,2,3,3
The room itself is quite a cozy place, spacious room,0,2,3,3
336960,8266900,0,2,3,3
336960,36004233,-0.2732,2,2.4536,2
336960,43626921,0.958,4,5,5
336960,6206488,0.9211,4,5,5
336960,60574040,0,2,3,3
336960,61883655,0.2732,3,3.5464,4
336960,35661880,0.8555,4,5,5
336960,16402865,0.872,4,5,5
3653207,19067899,0.9392,4,5,5
3653207,42148197,0.9203,4,5,5
3653207,35034870,0.6249,4,5,5
10494550,61718936,0.762,4,5,5
10494550,62530592,0.925,4,5,5
10494550,66653466,0.9022,4,5,5
10494550,40826761,0.8354,4,5,5
10494550,54731245,0.8217,4,5,5
10494550,64939530,0.9169,4,5,5
10494550,30697025,0.8221,4,5,5
10494550,55226620,0.9072,4,5,5
10494550,15090305,0.8268,4,5,5
3575220,11091090,0.6249,4,5,5
It is a room in his house, and the tv and wifi in the basement.  The house itself was about 40 minutes from central Boston,0.0516,3,3.1032,3
3575220,5707932,0,2,3,3
12379725,17886508,0.762,4,5,5
12379725,65156802,0.6588,4,5,5
8814105,60402036,0.836,4,5,5
8814105,55022317,0.9269,4,5,5
6296656,12848512,0.8519,4,5,5
6296656,36303527,0.5106,4,4.0212,4
6296656,39547778,0.8178,4,5,5
6296656,39022649,0.765,4,5,5
6296656,37471191,0.6249,4,5,5
6296656,2203986,0.9229,4,5,5
6296656,4726268,0.9298,4,5,5
11334091,40327618,0,2,3,3
11334091,16448400,0.7783,4,5,5
11334091,80886191,0.9293,4,5,5
321328,37309745,0.9294,4,5,5
10311094,50145918,0.9201,4,5,5
6764572,13318397,0.9167,4,5,5
6764572,33609280,0.7003,4,5,5
6764572,65770613,0.8478,4,5,5
6764572,67236300,0.9151,4,5,5
7728499,68604643,0.8537,4,5,5
10233104,68622628,0.6588,4,5,5
10233104,24394910,0.5994,4,4.1988,4
10233104,14637853,0.8316,4,5,5
10233104,66261092,0.7003,4,5,5
First, microwave,0,2,3,3
8720718,52654648,0,2,3,3
8720718,57899734,0.5719,4,4.1438,4
8720718,14718897,0.906,4,5,5
8720718,5027114,0.6249,4,5,5
8956962,62567859,0,2,3,3
8956962,66985002,0.4404,3,3.8808,4
11126122,8649874,0.9468,4,5,5
13565471,10534855,0.4201,3,3.8402,4
12826145,7217831,0,2,3,3
11873789,66825138,0.7773,4,5,5
6444303,33706285,0.9628,4,5,5
6444303,45435943,0.8741,4,5,5
6444303,55283836,0.8402,4,5,5
743211,5670976,0,2,3,3
Her home is as beautiful as advertised, and lived-in.  It's incredibly spacious and very clean.  It's super-close to the Green St. T stop on the Orange Line,0.4215,3,3.843,4
743211,2869460,0.9446,4,5,5
743211,19754956,0.9476,4,5,5
743211,20121654,0.923,4,5,5
8563141,30410184,0.8169,4,5,5
8563141,5300585,0.9587,4,5,5
11498416,16397094,0.8439,4,5,5
11498416,8261576,0.6705,4,5,5
11498416,85028977,0.765,4,5,5
11498416,89903408,0.9134,4,5,5
5267396,22561695,0.7845,4,5,5
5267396,22009084,0.8016,4,5,5
5267396,15608483,0.6901,4,5,5
5267396,90099262,0.9467,4,5,5
2881388,19706921,0.7841,4,5,5
2881388,7389617,0.9409,4,5,5
2881388,36615506,0.9324,4,5,5
2881388,33746933,0.9595,4,5,5
2881388,62847691,0.6249,4,5,5
2881388,56348264,0.7773,4,5,5
6324649,16571044,0.8834,4,5,5
6324649,48670837,0.807,4,5,5
6324649,59830051,0,2,3,3
6324649,23007092,0.8196,4,5,5
6324649,53923052,0,2,3,3
6324649,46445522,0,2,3,3
6324649,63848962,0,2,3,3
6324649,3188910,0.8653,4,5,5
6324649,73393220,0,2,3,3
6324649,60989536,0.9501,4,5,5
6324649,53668235,0,2,3,3
6324649,90303771,0,2,3,3
9125711,43620091,0,2,3,3
8904297,47327046,0.7755,4,5,5
8193344,43756950,0.6864,4,5,5
8193344,3715298,0.9019,4,5,5
8193344,50090550,0.5719,4,4.1438,4
8193344,68303317,0.8519,4,5,5
6277566,18993605,0,2,3,3
7809904,49117601,0.9166,4,5,5
7809904,31865878,0.8834,4,5,5
13723404,1503720,0.4588,3,3.9176,4
Gerald is such a nice host, a hairdrier,0,2,3,3
625012,3956778,0.8684,4,5,5
625012,3683971,0.9134,4,5,5
625012,8474898,0.9231,4,5,5
625012,1488932,0.8478,4,5,5
625012,6570005,0.9359,4,5,5
625012,3931716,0.8316,4,5,5
625012,26922540,0.9388,4,5,5
625012,23410054,0.8803,4,5,5
12738641,9050143,0,2,3,3
932853,5743947,0.8846,4,5,5
932853,33242112,0.6908,4,5,5
932853,28331644,0.3375,3,3.675,4
We would like to thank Elyne, since our first message and during all our stay,0,2,3,3
5959740,32290486,0,2,3,3
8555187,36600484,0.6588,4,5,5
8555187,29149636,0.7178,4,5,5
8555187,73088685,0.9467,4,5,5
8555187,13275394,0.9319,4,5,5
8555187,28515986,0.8534,4,5,5
11455804,20238471,0.7096,4,5,5
5702292,45597105,0.8519,4,5,5
5702292,66479039,0.2023,3,3.4046,3
5702292,67253517,0.7397,4,5,5
The backyard garden was a great spot to sit, and (if you are so inclined) take advantage of the provided wifi.  The bedroom was very comfortable for the two of us who were staying,0.2732,3,3.5464,4
Andrew made us feel very welcome and at home!  Before we arrived he contacted me go get an idea of our itinerary and asked what we liked for breakfast.  We didn't want to be any trouble, but after several days,0.4574,3,3.9148,4
2219399,14295215,0.9532,4,5,5
2219399,39830886,0.9354,4,5,5
1692573,16259687,0.4927,3,3.9854,4
It's an old house," tub/shower and electrical outlets are """"vintage"""". Everything works",0.4019,3,3.8038,4
1692573,17491284,0.5719,4,4.1438,4
1692573,7550867,0,2,3,3
1692573,15996674,0.5569,4,4.1138,4
1692573,33930464,0.9196,4,5,5
1692573,71129137,0.8849,4,5,5
5940069,17045732,0.6249,4,5,5
5940069,8268529,0.8848,4,5,5
5940069,19314808,0,2,3,3
7178893,42064778,0.6249,4,5,5
7178893,31802273,0.9153,4,5,5
257588,26879398,0.8625,4,5,5
257588,387916,0.9201,4,5,5
257588,33065924,0,2,3,3
257588,14455009,0.8513,4,5,5
257588,11676712,0.5859,4,4.1718,4
257588,59903744,0.8573,4,5,5
9504314,20008944,0,2,3,3
11258721,28258210,0.3182,3,3.6364,4
777903,20645676,0.9496,4,5,5
777903,38108178,0.836,4,5,5
777903,18544140,0.6696,4,5,5
The house is just on the border of Jamaica Plain and Brookline. It's not quite convenient if without a car. But if having a car, cosy reading at its open office,0.7003,4,5,5
10701625,84001086,0.9409,4,5,5
3294152,17153715,0.6588,4,5,5
3294152,18209137,0.5719,4,4.1438,4
3294152,24746775,0,2,3,3
3294152,9453400,0.8176,4,5,5
3294152,20940818,0.6114,4,5,5
3294152,12299833,0.4215,3,3.843,4
3294152,10352859,0.9176,4,5,5
3294152,15232606,0.9186,4,5,5
3294152,33767921,0.9589,4,5,5
3294152,43238299,0.6474,4,5,5
3294152,73538566,0.762,4,5,5
3294152,45153332,0,2,3,3
3957602,21501147,0,2,3,3
3957602,30917247,0.8047,4,5,5
3957602,6626535,0.4939,3,3.9878,4
3957602,56671357,0.9748,4,5,5
9231486,21173403,0.9022,4,5,5
9231486,24088491,0.9323,4,5,5
9231486,28434130,0.8316,4,5,5
9231486,6947876,0.9042,4,5,5
9231486,8090914,0.6588,4,5,5
9231486,36617244,0.7902,4,5,5
2277821,339893,0.8217,4,5,5
2277821,8874904,0.4559,3,3.9118,4
2277821,20898564,0,2,3,3
2277821,26045360,0.9432,4,5,5
2277821,8290569,0.9694,4,5,5
2277821,1141835,0.9229,4,5,5
7033732,14054687,0.9523,4,5,5
7033732,5742564,0,2,3,3
7033732,10990010,0.9256,4,5,5
7033732,35750074,0.6588,4,5,5
7033732,51082283,0.7171,4,5,5
7033732,54858546,0,2,3,3
8172380,8679213,0.6249,4,5,5
8172380,48899710,0,2,3,3
8172380,46024609,0.6588,4,5,5
8172380,53623022,0.8625,4,5,5
8172380,344038,0.8225,4,5,5
     For the price, we were never cold. The shared restrooms had the amenities and if you wished to cook,0.7089,4,5,5
8172380,13460872,0,2,3,3
8172380,53620358,0,2,3,3
8172380,20866760,0.9039,4,5,5
8172380,73846392,0.4215,3,3.843,4
8172380,24601601,0.6249,4,5,5
8172380,69331284,0,2,3,3
8172380,87126627,0.8881,4,5,5
6646604,42542222,0.8932,4,5,5
12916551,72478051,0.8176,4,5,5
12916551,71035591,0.9272,4,5,5
6862758,11586746,0.7397,4,5,5
7931882,28551693,0.6114,4,5,5
7931882,8804849,0.9432,4,5,5
The appartement is situated in a lovely street in the most charming neighborhood in Boston, coffee-shops,0,2,3,3
2126053,14207235,0.5994,4,4.1988,4
The location of the apartment is perfect. We walked everywhere from our homebase in Beacon Hills. We walked the Freedom Trail, the north end (little Italy) downtown,0,2,3,3
2126053,44097350,0,2,3,3
Speaking of the room, and spotlessly clean. The same goes for the bathroom,0,2,3,3
5927267,45604555,0.4754,3,3.9508,4
839265,7014073,0.5106,4,4.0212,4
839265,15174375,0.7506,4,5,5
839265,8266550,0.4215,3,3.843,4
12363660,69775044,0,2,3,3
12363660,47803579,0.5106,4,4.0212,4
12363660,2819262,0,2,3,3
12363660,68267261,0,2,3,3
12363660,18757125,0.8217,4,5,5
12363660,87764809,0.8316,4,5,5
1234740,5672406,0.8844,4,5,5
1234740,21294501,0.807,4,5,5
658029,397164,0,2,3,3
658029,19179249,0.9349,4,5,5
658029,2840267,0.4019,3,3.8038,4
658029,4459623,0.9394,4,5,5
658029,5849857,0.8682,4,5,5
658029,25819074,0.9307,4,5,5
658029,32862865,0,2,3,3
658029,72396910,0.6114,4,5,5
2694019,2589181,0.944,4,5,5
2694019,33931536,0.8349,4,5,5
2694019,14412823,0.8481,4,5,5
2694019,13106677,0,2,3,3
1358531,65802387,-0.1531,2,2.6938,3
5717690,29405025,0.9153,4,5,5
5717690,27658199,0.9565,4,5,5
3166256,17049095,0,2,3,3
3166256,16589781,0,2,3,3
3166256,15617020,0,2,3,3
3166256,14017086,0,2,3,3
3166256,16905265,0,2,3,3
3166256,1187070,0,2,3,3
She provided terrific local insider tips on where and where not to go and when I arrived home that first evening, I was treated to a sumptuous  breakfast: fresh squeezed orange juice,0.7096,4,5,5
3166256,45022872,0.8126,4,5,5
3166256,60837220,0.9599,4,5,5
10734159,54808633,0.7056,4,5,5
10734159,6356403,0.9366,4,5,5
6119918,48065302,0.5983,4,4.1966,4
6119918,34299444,0.6588,4,5,5
6119918,1007041,0.8588,4,5,5
8536127,62154982,0,2,3,3
8536127,3878084,0.9565,4,5,5
8536127,8785306,0.7823,4,5,5
4196643,21078838,0,2,3,3
4196643,11453684,0,2,3,3
4196643,21974834,0.8519,4,5,5
4196643,22694096,0,2,3,3
4196643,26068038,0,2,3,3
4196643,30812949,0,2,3,3
4196643,3238963,0.923,4,5,5
4196643,27581866,0,2,3,3
4196643,17834093,0.8766,4,5,5
4196643,30011085,0.5975,4,4.195,4
4196643,6837980,0.8687,4,5,5
4196643,47283516,0,2,3,3
4196643,44703193,0.9442,4,5,5
4196643,13755729,0.9273,4,5,5
4196643,26170397,0.6588,4,5,5
5125723,25824347,0.923,4,5,5
5125723,22264837,0.9274,4,5,5
5125723,23724009,0.7996,4,5,5
5125723,3528262,0.6808,4,5,5
5125723,2447882,0.9467,4,5,5
5125723,19613380,0,2,3,3
13110347,42729548,0.5093,4,4.0186,4
13110347,287795,0.872,4,5,5
13110347,65621179,0.9421,4,5,5
13110347,50742586,0.8588,4,5,5
13110347,84145925,0.4754,3,3.9508,4
4294835,21334683,0.9337,4,5,5
4294835,23261955,0.8684,4,5,5
4294835,33834146,0.9342,4,5,5
4294835,39356779,0.6989,4,5,5
12034317,28403715,0.6114,4,5,5
13107648,67086076,0.9656,4,5,5
7281884,6322573,0.9392,4,5,5
7281884,23990507,0.8439,4,5,5
7281884,6474992,0.9465,4,5,5
7281884,15676142,0.9492,4,5,5
7281884,20575338,0.908,4,5,5
7281884,15492450,0.8016,4,5,5
7281884,14968006,0.4215,3,3.843,4
7281884,3009823,0,2,3,3
7281884,63108072,0.8622,4,5,5
13814175,56358992,0,2,3,3
11343048,32471593,0,2,3,3
182613,98387,0.6249,4,5,5
Two bedrooms, fragile things,0,2,3,3
182613,38802150,0.8885,4,5,5
182613,51607218,0.5574,4,4.1148,4
13056513,73316352,0.836,4,5,5
13056513,87509263,0.9339,4,5,5
8170181,16403543,0.5574,4,4.1148,4
8170181,70784137,0.6808,4,5,5
2848370,976065,0.6588,4,5,5
2848370,26768902,0.734,4,5,5
2848370,32326459,0.93,4,5,5
2848370,30051439,0,2,3,3
2848370,27261499,0.8204,4,5,5
3302294,2843712,0.7391,4,5,5
3302294,18443425,0,2,3,3
3302294,19125112,0.6249,4,5,5
3302294,419176,0.8779,4,5,5
3302294,22983365,0.4215,3,3.843,4
3302294,17230293,0.8748,4,5,5
3302294,27951355,0.9792,4,5,5
3302294,15197115,0.8165,4,5,5
3302294,3543782,0.8395,4,5,5
3302294,18767728,0.8118,4,5,5
3302294,33056888,0.8979,4,5,5
3302294,38749832,0.7717,4,5,5
3302294,35029305,0.9144,4,5,5
3302294,17979757,-0.7096,1,1.5808,2
3302294,57615558,0.8678,4,5,5
3302294,1801276,0.7802,4,5,5
3302294,30861205,-0.5096,1,1.9808,2
3302294,45170587,0.7845,4,5,5
3302294,65367247,0.9403,4,5,5
3302294,70802221,0.5719,4,4.1438,4
3302294,77614874,0.8316,4,5,5
11229070,22456782,0.9413,4,5,5
11229070,20422656,0.9419,4,5,5
11229070,55657257,0.9626,4,5,5
7749568,15512385,0.6114,4,5,5
7749568,6894539,0.9273,4,5,5
The apartment, and area could not have been better. The area is very walkable and safe. The architecture only adds to the already perfect environment. The proximity of the apartment to restaurants,0.5994,4,4.1988,4
6543678,18115173,0.9516,4,5,5
6543678,42994952,0,2,3,3
519272,9243259,0,2,3,3
519272,2243648,0,2,3,3
13017162,37361096,0,2,3,3
4314054,8729501,0.7501,4,5,5
4314054,22739907,0,2,3,3
4314054,25319997,0.7783,4,5,5
4314054,15028524,0,2,3,3
4314054,33126006,0.8442,4,5,5
4314054,40800225,0.9336,4,5,5
4314054,41914285,0.4215,3,3.843,4
4314054,7058937,0.6597,4,5,5
4314054,12820718,0.9113,4,5,5
4314054,35044636,0.8399,4,5,5
4314054,43535794,0.9258,4,5,5
4314054,46629108,0.7184,4,5,5
The house, which is fine,0.2648,3,3.5296,4
4314054,51020780,0,2,3,3
4314054,4295674,0.9441,4,5,5
4314054,1287690,0.885,4,5,5
4314054,46154260,0.8918,4,5,5
4314054,29995324,0.9669,4,5,5
4314054,58058745,0.9634,4,5,5
4314054,25240169,0.9042,4,5,5
4314054,31502209,0.8993,4,5,5
4314054,20243480,0.2928,3,3.5856,4
4314054,66235875,0.9501,4,5,5
4314054,30356463,0,2,3,3
4314054,63121331,0.7755,4,5,5
4314054,28360730,0.8885,4,5,5
4314054,27013349,0.8207,4,5,5
4314054,4809850,0.8976,4,5,5
4314054,37818371,0.9674,4,5,5
4314054,51871903,0.8779,4,5,5
4314054,82357150,0.8221,4,5,5
4314054,2244813,0.8955,4,5,5
4314054,39593273,0.8225,4,5,5
4314054,45536850,0.8641,4,5,5
4314054,41313126,0.8479,4,5,5
4314054,77485459,0.5033,4,4.0066,4
4314054,21788325,0.9685,4,5,5
4314054,7597507,0,2,3,3
4314054,24517724,0,2,3,3
4314054,61792977,0,2,3,3
5661246,4830147,0.8622,4,5,5
2043541,43542342,0.9409,4,5,5
2043541,4225711,-0.886,1,1.228,1
2043541,44665175,0,2,3,3
2043541,44256009,0,2,3,3
2043541,40846420,0,2,3,3
7181950,4352172,0.6249,4,5,5
7181950,4964548,0.9825,4,5,5
7181950,48845412,0.8906,4,5,5
7181950,36282167,0.9041,4,5,5
8822499,5009008,0.9391,4,5,5
10552237,23588854,0,2,3,3
10552237,57133950,0.8217,4,5,5
10552237,55015040,0,2,3,3
10552237,14692145,0,2,3,3
Location-wise the unit is on the edge of the North End and very close to public transit, the Freedom Trail and the Boston Garden. It is on one of the heavier trafficked streets,0.4215,3,3.843,4
4553903,21524649,0.6249,4,5,5
When I selected the apartment, I have taken up the issue with AirBnB (clearly it is not Frank's fault). They justify their not precisely identifying locations for reasons of confidentiality. However when the location is indicated at some 1000 feet from the correct one,0.0258,3,3.0516,3
4553903,20453837,0.3818,3,3.7636,4
4553903,8843919,0.9118,4,5,5
4553903,43435843,0.9285,4,5,5
4553903,10894168,0.908,4,5,5
4553903,38382074,0.8822,4,5,5
197146,1570488,0.8172,4,5,5
197146,5014422,-0.6083,1,1.7834,2
197146,30376528,0.4754,3,3.9508,4
197146,40426789,0.6588,4,5,5
10032327,51953938,0.8356,4,5,5
10032327,62117633,0.9228,4,5,5
8789821,86142783,0.4019,3,3.8038,4
8789821,84788504,0.93,4,5,5
4934600,31730830,0.6588,4,5,5
4934600,27592805,0.4939,3,3.9878,4
7420789,39730725,0.7683,4,5,5
7420789,56355856,0.9184,4,5,5
7420789,82254923,0.036,3,3.072,3
4995033,19409910,0,2,3,3
4995033,2205759,0,2,3,3
7735518,42087900,0.6344,4,5,5
8537786,30206709,0.7089,4,5,5
8537786,45410517,0.4019,3,3.8038,4
9473811,33534750,0.8316,4,5,5
9473811,45690132,0,2,3,3
13251243,4730076,0.5574,4,4.1148,4
13251243,39257663,0.6588,4,5,5
The cottage doesn't have a full kitchen, you should get them where you want them. I wish the wifi would have been fast enough to be functional,0.5719,4,4.1438,4
21337,810064,0.7178,4,5,5
The apartment is at a perfect location, furnished just enough (not too crowded,0.7783,4,5,5
973840,108670,0.8395,4,5,5
973840,11704421,0,2,3,3
973840,20214020,0.6697,4,5,5
3432321,530316,0,2,3,3
3432321,7424902,0.6588,4,5,5
3432321,25734770,0.6114,4,5,5
22212,4547490,0.7906,4,5,5
22212,3946504,0.7178,4,5,5
22212,7650677,0.883,4,5,5
22212,20400915,0.9022,4,5,5
14714374,91738783,0.923,4,5,5
12870514,36856271,0.8716,4,5,5
12870514,68573708,-0.0516,2,2.8968,3
1161210,6843927,0.9348,4,5,5
1161210,7865588,0.8682,4,5,5
1161210,6988317,0.7096,4,5,5
1161210,9794893,0.6588,4,5,5
1161210,10165700,0.9285,4,5,5
1161210,11679734,0.9606,4,5,5
1161210,26867134,0.9838,4,5,5
1161210,9906046,0.8883,4,5,5
1161210,7175095,0,2,3,3
1161210,8015990,0.5994,4,4.1988,4
1161210,77117930,0.4754,3,3.9508,4
1161210,9212217,0.8999,4,5,5
4151979,11051351,0,2,3,3
4151979,1773107,0.6249,4,5,5
4151979,26220067,0.9477,4,5,5
4151979,3076825,0.9323,4,5,5
4151979,2847903,0.8176,4,5,5
4151979,11848793,0.9441,4,5,5
4151979,45624550,0.3818,3,3.7636,4
4151979,54617855,0.9285,4,5,5
12183851,12428324,0.8957,4,5,5
12183851,77593487,0,2,3,3
12183851,52790803,0,2,3,3
12183851,77304214,0,2,3,3
12183851,78107799,0,2,3,3
12183851,76766581,0,2,3,3
12183851,10337805,0,2,3,3
8441187,18490838,0.9649,4,5,5
8441187,14556266,0.8658,4,5,5
8441187,77182392,0.4215,3,3.843,4
8441187,74159104,0.8439,4,5,5
8441187,68582918,0.9109,4,5,5
13002808,86659316,0,2,3,3
667325,2031869,0,2,3,3
667325,43771155,0.7615,4,5,5
667325,43818997,0.9297,4,5,5
12052292,13384878,0,2,3,3
4765070,2039835,0,2,3,3
4765070,7580287,0.9019,4,5,5
4765070,330082,0.5106,4,4.0212,4
4765070,42915004,-0.296,2,2.408,2
4765070,1623718,0.8122,4,5,5
4765070,10059478,0.8129,4,5,5
Further, orange juice and burgers waiting for me. That was again very considerate for somebody coming at midnight. They are extremely generous. In fact,0.2732,3,3.5464,4
4765070,2470681,0.5095,4,4.019,4
4765070,50014876,0.9359,4,5,5
4765070,16598153,0.4019,3,3.8038,4
4765070,69553127,0.4754,3,3.9508,4
4765070,34781792,0.6588,4,5,5
12957423,71551415,0.7178,4,5,5
12957423,41415127,0.7947,4,5,5
12957423,83512184,0.9169,4,5,5
12957423,25259567,0.7717,4,5,5
9109401,22411070,0,2,3,3
9109401,39339,0.8779,4,5,5
9109401,61584833,0,2,3,3
3740274,17878700,0.9061,4,5,5
3740274,1500972,0.93,4,5,5
3740274,3610684,0.8588,4,5,5
3740274,3689108,0.9381,4,5,5
3740274,31857798,0.8016,4,5,5
8859689,10618327,0,2,3,3
8859689,68429293,0,2,3,3
5453775,39610102,0,2,3,3
7651065,41323713,0,2,3,3
4106372,18942903,0.9549,4,5,5
4106372,22134237,0,2,3,3
4106372,26822142,0.7867,4,5,5
4106372,7117833,0,2,3,3
4106372,6233733,0.7405,4,5,5
14632821,6140156,0,2,3,3
7860369,32721003,0.96,4,5,5
29765,129249,0.9408,4,5,5
29765,385847,0,2,3,3
29765,503360,0,2,3,3
29765,2526976,0,2,3,3
29765,3631111,0,2,3,3
29765,45474918,0,2,3,3
1541166,22091165,0.961,4,5,5
12987348,32143044,0.6892,4,5,5
12987348,66191544,0.8658,4,5,5
12987348,57446597,0.8718,4,5,5
7003280,26480429,0.4201,3,3.8402,4
7003280,22955686,0.7902,4,5,5
7003280,44303037,0.9622,4,5,5
7003280,11097031,0.8957,4,5,5
7003280,2709511,0.8519,4,5,5
7003280,4767962,0.7783,4,5,5
7003280,33052807,0.7506,4,5,5
7003280,27073559,0.9283,4,5,5
7003280,76911016,0.5859,4,4.1718,4
The only thing we were disappointed by, the TV only gets broadcast channels and nothing in HD. Also,-0.0258,2,2.9484,3
7003280,54145592,0.9586,4,5,5
6343532,36393159,0.9273,4,5,5
6343532,2983809,0.7264,4,5,5
6343532,40063834,0.9509,4,5,5
6343532,4921918,0,2,3,3
6343532,49652724,0.6249,4,5,5
6343532,46671720,0,2,3,3
6343532,68253500,-0.3559,2,2.2882,2
6343532,32622363,0.8316,4,5,5
5801643,39272771,0.9618,4,5,5
5801643,26005652,0.7425,4,5,5
5801643,69265259,0,2,3,3
1262443,51836414,0,2,3,3
1262443,51705234,0,2,3,3
1262443,28847325,0,2,3,3
4340110,29001666,0.9612,4,5,5
4340110,28370292,0.9508,4,5,5
4340110,28007303,0.9245,4,5,5
4340110,13157372,0.788,4,5,5
4340110,33244197,0.8221,4,5,5
4340110,42343741,-0.0772,2,2.8456,3
4340110,56875914,0.7897,4,5,5
5990808,30500020,0.8293,4,5,5
5990808,35983572,0.7783,4,5,5
2227959,18972288,0.8519,4,5,5
2227959,15653428,0.8624,4,5,5
